Plot_id,No_trees_ha,BA_sqm_ha,Volume_final_cum_ha,stem_ton_ha,Total_biom_ad_ton_ha,Total_biom_od_ton_ha,carbon_ton_ha,Mean_Diameter2022,Mean_HT_2022
53-54-5,378.69,26.531079284869694,249.74812559065583,220.13858317328564,311.62241188219673,283.2931017110879,133.1477578042113,44.20625,18.58625
53-54-6,778.36,32.05257074267884,269.32593073664555,234.5492450894101,328.97362438864087,299.0669312624008,140.56145769332835,37.91818181818182,17.282272727272726
54-51-1,447.64,4.650359081669576,24.18810905173842,23.220584689668883,34.06792372051738,30.970839745924888,14.556294680584696,12.566666666666668,9.084999999999999
54-51-2,746.08,11.432781411943836,73.670427764188,64.35282736602645,76.92334488773095,69.93031353430085,32.8672473611214,14.9,11.101666666666667
54-51-3,646.6,8.486262702630304,47.41076417311878,45.33240827774066,66.45829937490669,60.416635795369714,28.395818823823767,13.85,9.555
54-51-4,1520.36,6.9403488735013035,28.27376660883219,25.209072691068208,34.82527752972379,31.659343208839804,14.879891308154708,10.318181818181818,6.501818181818181
54-51-5,248.68,1.4580482421209635,2.7085793047426177,2.427809044590214,3.56778166598848,3.2434378781713455,1.5244158027405323,10.1,2.7
54-51-6,195.21,6.968772582260309,54.92186968206117,44.73921993052756,63.35156820508433,57.59233473189483,27.06839732399057,27.5625,15.465
55-54-2,1074.5900000000001,17.530809918916564,122.14417780723869,107.48687647037005,129.38989106312786,117.6271736937526,55.28477163606372,16.976190476190474,12.577142857142857
55-54-3,2942.8,48.629165066404546,360.4853608178329,317.2271175196929,385.80674568499285,350.7334051681753,164.84470042904238,16.547457627118643,13.17593220338983
57-48-2,1634.03,17.579305223869444,92.68093956756775,71.94622359588101,100.28192326701851,91.16538478819865,42.84773085045336,14.280000000000001,8.878
57-48-3,1307.29,7.880451594116202,35.51791891911157,28.65535263052434,44.05555366283228,40.05050332984752,18.823736565028334,11.266666666666666,7.119166666666666
57-48-4,1266.91,18.17672245234409,109.36053187412946,87.89182146432977,128.85048367398642,117.13680333998765,55.054297569794194,17.677777777777777,11.131851851851852
57-48-5,488.78000000000003,14.081849432134469,112.86329169771074,94.36283328599536,137.07914180090273,124.61740163718429,58.57017876947661,27.494117647058825,15.533529411764706
58-48-1,942.1800000000001,21.38240069009391,162.0561790433194,125.22388440773058,182.6755581157321,166.06868919612006,78.05228392217643,24.082142857142856,15.442499999999999
58-48-2,1373.23,25.211797876319515,179.71626985003442,143.18985923431487,209.3931331547723,190.3573937770657,89.46797507522088,20.486206896551725,13.56655172413793
58-48-3,2063.75,22.671344869361732,122.9709322197409,98.96632430380821,144.96725431619282,131.78841301472073,61.94055411691874,17.003846153846155,9.875
58-48-4,907.43,10.864904634168767,72.83943445076751,53.29282578489213,77.71335967822783,70.64850879838893,33.204799135242794,21.779999999999998,12.942666666666666
58-48-5,716.02,14.662418794008754,106.24620559331507,90.27874753332488,131.76366124996932,119.7851465908812,56.299018897714156,24.555,15.74
58-48-6,500.08000000000004,18.006307583518183,121.28409835981192,97.34663469477628,142.10673077221375,129.18793706564884,60.718330420854954,24.686363636363637,14.183181818181817
59-48-1,481.92,14.646642775989948,134.40864184417615,115.76653247233081,161.43980385083287,146.7634580462117,68.9788252817195,28.421428571428574,15.758571428571429
59-48-2,58.370000000000005,5.717087526930447,35.919839786695945,24.96532278168827,34.563595863463746,31.421450784967035,14.768081868934505,36.4,11.0
59-48-3,1472.3899999999999,7.186507556913225,27.94019434515821,19.819186802516654,28.506868155165407,25.915334686514,12.18020730266158,13.090909090909092,6.357272727272728
59-48-4,1168.51,14.779115020272215,104.09680205366026,87.81672417489685,123.76757974850881,112.51598158955345,52.88251134709012,18.759999999999998,12.432500000000001
59-48-5,941.9,11.058450225034983,53.56036897931749,45.625679337996786,66.59509517058073,60.54099560961885,28.454267936520857,22.557142857142857,9.766428571428571
59-48-6,833.4,18.460048258153112,95.02229168960555,78.14475547866272,114.50084916537352,104.09168105943047,48.92309009793232,23.926315789473687,12.053684210526317
6-76-3,676.4200000000001,25.808115162520302,256.03322849271615,223.64465803818393,318.4008877770607,289.4553525246006,136.04401568656226,48.93076923076923,19.900769230769228
6-76-4,1323.25,18.126552592113047,128.31146259242595,105.23401930728483,149.65549050314223,136.05044591194746,63.943709578615305,17.65,10.9265
6-76-6,143.28,31.597342704564014,301.73869764613687,266.6643901341808,377.9205483562643,343.56413486933116,161.47514338858565,52.355555555555554,21.072222222222223
60-52-3,388.89,16.293854982579276,121.48470813188568,105.97085879811097,138.45354863114207,125.86686239194734,59.15742532421524,26.37826086956522,14.490869565217393
60-52-4,137.97,13.913290765473953,121.11680070034004,106.58278461629924,145.39890277228346,132.1808207020759,62.124985729975656,35.78666666666666,17.426
60-52-5,1245.89,23.134836340735056,177.73782353720372,152.33328760932244,203.84887642006393,185.3171603818763,87.09906537948186,24.94516129032258,14.999354838709678
62-43-1,570.36,20.999376072286083,179.69780899089906,158.4575034482406,225.0799753410348,204.61815940094073,96.17053491844213,30.704545454545453,17.251818181818184
62-43-2,712.91,9.029404928191516,53.28180404011545,39.38485106734827,57.587207588380906,52.352006898528096,24.6054432423082,19.484615384615385,11.210769230769232
62-43-3,1541.22,22.46274907048145,139.23762030181481,109.43065011326335,159.74239749661393,145.22036136055812,68.25356983946232,20.323333333333334,11.956666666666667
62-43-4,165.81,5.7597582484177385,33.856111327462834,23.67383727556075,34.477753584906665,31.34341234991515,14.731403804460118,26.2875,11.5375
62-43-5,182.4,11.908268465816269,95.90978496329927,76.2260082515616,108.18105101815253,98.34641001650229,46.22281270775608,31.646153846153844,15.600769230769231
62-43-6,1817.49,21.516159251634207,136.95822166200225,105.40550370313201,153.35069272805885,139.40972066187166,65.52256871107967,21.74,11.5156
66-41-1,173.56,16.23848222079888,131.3891900205301,110.49441599004236,159.04612597156662,144.58738724687873,67.95607200603301,37.55333333333333,16.167333333333332
66-41-3,348.62,19.436818721450877,175.55549647697245,150.81034467255944,214.8366228698677,195.3060207907888,91.79382977167074,41.93076923076923,17.979230769230767
66-41-4,321.22,8.714608814877764,58.385845864029946,47.76226185554459,68.72835363483698,62.480321486215416,29.365751098521248,22.80909090909091,9.682727272727274
66-41-6,405.84000000000003,1.8011622474991655,7.3205326604576975,4.934039013148488,7.194611579514239,6.54055598137658,3.074061311246993,16.0,6.31
66-46-1,832.04,9.66487403794831,54.92121267916651,47.647363258014394,73.58369345403185,66.89426677639257,31.44030538490451,17.89,11.117
66-46-3,475.94,7.065419305580229,28.055906586502058,24.632400579845758,35.219280918490654,32.017528107718775,15.048238210627824,17.0375,7.3875
66-46-4,227.26,3.7422662292436826,13.19699212941483,12.603821552348201,18.46234155322284,16.783946866566218,7.888455027286121,16.05,6.7
66-46-5,506.7,11.707857960931207,92.23384388984216,80.99294920143791,107.9436992092728,98.13063564479343,46.12139875305291,20.24705882352941,15.378823529411765
66-46-6,1186.41,14.85788132973432,86.31952981395344,66.49625642249717,96.57465249929521,87.7951386357229,41.263715158789765,15.241176470588236,10.586470588235294
68-42-1,70.75,3.85129877584816,22.31366325934268,18.58820482196352,27.11717402735042,24.65197638850038,11.586428902595177,26.24,12.322
68-42-3,78.71000000000001,3.8199348034007703,23.9716107939433,20.844356671638764,30.41814381773821,27.65285801612564,12.99684326757905,25.3,13.49
68-42-4,852.21,24.375454224880777,197.32318682279765,160.37683171802587,231.34266500917917,210.31151364470833,98.8464114130129,26.656521739130437,13.063913043478262
68-42-6,177.98000000000002,18.912647042398273,182.87449895918667,148.0132532969662,213.72003130946135,194.29093755405574,91.3167406504062,40.76428571428572,19.36285714285714
68-43-1,1102.85,14.87590350796063,92.80671586002711,79.23403864979613,115.89111448451897,105.35555862228996,49.51711255247628,18.21764705882353,11.609411764705882
68-43-2,927.15,24.802485330102297,188.62034741818056,162.8083253462542,221.84629682176913,201.67845165615375,94.78887227839226,27.523333333333333,14.073666666666666
68-43-3,621.18,25.29568295547971,226.58696459795962,201.5599618304542,287.78238915198835,261.6203537745348,122.96156627403137,39.599999999999994,17.086666666666666
68-43-4,1043.17,17.94153192496985,114.94975325308923,99.52993025545521,141.2254245031088,128.3867495482807,60.34177228769193,23.71,12.248999999999999
68-43-5,957.17,14.205706298387238,88.15429654135582,72.13283311821579,104.08005334621349,94.61823031473953,44.47056824792758,23.55,11.408125
7-74-1,358.14,37.51879400661906,342.98906711183423,300.10953066606095,425.4690054919332,386.7900049926665,181.79130234655327,49.938095238095244,18.003809523809522
7-74-3,959.38,33.326224209307,249.85675205778773,208.31871057244138,294.98098661952054,268.1645332904732,126.03733064652239,40.29565217391305,15.943913043478263
7-74-4,1688.19,33.54363125666475,274.0336034648454,236.05922136602686,326.78487193453697,297.07715630412446,139.62626346293848,31.108571428571427,15.74485714285714
7-74-6,891.76,41.20463890470236,342.58912887863676,298.2339086061815,422.907701134442,384.4615464858563,180.69692684835246,41.225,16.52785714285714
7-80-1,241.45,28.978095899208405,265.55621317445593,235.32224922669923,330.8795476025554,300.79958872959577,141.37580670291,38.86071428571428,18.5575
7-80-2,1121.03,35.92339875801914,275.11245870610924,243.30413240291202,333.8037172020948,303.457924729177,142.6252246227132,29.974418604651166,15.098604651162791
7-80-3,405.22,14.952181141970339,119.14749093969988,104.9396814566611,145.56407708023667,132.3309791638515,62.1955602070102,30.58235294117647,15.92235294117647
7-80-4,245.87,24.985038339047954,219.67849724028864,191.52249863766272,269.82040806353604,245.29128005776,115.28690162714719,36.211111111111116,18.6537037037037
7-80-5,426.04,26.980560297587566,217.83762408676344,188.7979709454578,261.6990279552365,237.90820723203316,111.81685739905558,31.966666666666665,16.748
7-80-6,262.0,21.56335574364428,178.138708485259,159.8344795378259,226.57496744994165,205.9772431363106,96.80930427406597,35.15652173913043,16.835652173913044
70-42-1,283.44,38.71717082919675,353.6245313785406,293.5581340998061,420.96084396552345,382.691676332294,179.86508787617817,46.38636363636363,19.633636363636363
70-42-3,666.28,18.868661839274814,160.53420678513712,129.72735135100817,187.31930890709262,170.29028082462963,80.03643198757592,30.099999999999998,16.87
70-42-4,1369.89,20.57618621596405,140.50412561410855,117.2176214907266,170.975502581144,155.43227507376727,73.05316928467062,21.924,13.2976
70-42-6,384.90000000000003,28.006362013690932,235.38743133426323,200.88098089349458,290.5398780419783,264.1271618563439,124.13976607248162,37.60526315789474,16.849999999999998
71-42-1,1165.82,29.812395222059678,306.6100847545837,264.63327434815716,378.75531164039637,344.3230105821785,161.83181497362386,39.16875,17.45625
71-42-3,633.58,23.025545900789645,189.0191404079757,158.31574108729816,225.38879624652287,204.89890567865714,96.30248566896886,31.357142857142858,15.05952380952381
71-42-4,1975.96,14.185616206066612,77.10462459848719,63.03759599010562,92.52284637024779,84.11167851840707,39.53248890365133,12.466666666666667,9.609444444444444
71-42-6,106.34,2.676842094712765,16.017485168948454,11.654426790028376,17.04789864345913,15.498089675871936,7.2841021476598105,19.919999999999998,11.208000000000002
72-41-1,342.64,6.277899027761207,31.889120860441622,25.118234085189254,36.59312974775351,33.266481588866824,15.635246346767406,24.585714285714285,8.925714285714285
72-41-3,1102.8700000000001,17.32886746349787,94.34770689823878,83.68437229748912,121.21654466918709,110.19685879017007,51.79252363137993,17.994999999999997,10.231
74-39-1,230.37,9.60244275364781,56.51738752003966,50.84062327504667,74.11132919639392,67.37393563308538,31.665749747550123,26.153846153846153,12.850769230769231
74-39-3,464.71000000000004,22.503315160510283,170.55800148389474,137.01319133552585,199.18611155429528,181.07828323117752,85.10679311865343,30.495652173913044,15.654347826086957
74-39-4,101.71,17.490671132612505,135.33621329574558,112.81545541888288,163.32582598954878,148.4780236268625,69.78467110462537,43.25833333333333,18.43
74-39-6,723.98,20.303576948183103,162.93994152464157,126.79858504613765,184.42590647178855,167.6599149743532,78.800160037946,28.714285714285715,16.39428571428571
74-42-1,262.62,24.35149210390664,234.83598019469395,206.65566257133068,293.52388852749857,266.8398986613623,125.41475237084028,61.75555555555555,20.70777777777778
74-42-3,95.52,23.389494713027005,242.01533103955012,212.24258793342958,301.22827122773333,273.843882934303,128.7066249791224,54.666666666666664,22.23
74-42-4,79.6,26.793876973948382,285.3225656604447,247.38890520094162,353.589356909179,321.4448699174354,151.07908886119463,63.81,24.774
74-42-6,502.26,28.553784007362186,290.73657957028803,243.13657493167398,347.0851170592573,315.5319245993248,148.30000456168264,39.28,16.559333333333335
75-42-1,598.22,12.675275934315161,78.0582852441919,58.32928522804508,82.57611081473233,75.06919164975666,35.28252007538563,19.299999999999997,10.827222222222224
75-42-3,228.18,31.923280868922802,293.15944725388977,245.91518758941208,347.514838398369,315.92258036215367,148.4836127702122,42.1,19.28291666666667
75-42-4,442.6,20.175619172544042,171.59678600468354,142.21427488185802,202.48601888306683,184.07819898460622,86.51675352276492,30.43809523809524,16.093809523809526
75-42-6,717.12,22.798457211001786,182.94034775319318,151.0141097241332,214.19117644828447,194.71925131662223,91.51804811881244,32.150000000000006,15.591666666666669
76-43-2,47.76,27.112460889816607,340.1351108014527,307.03122177692876,438.438393992722,398.5803581752018,187.33276834234485,81.03333333333333,29.735
76-43-3,71.64,28.021086799829973,308.31744518530695,273.8679110581161,393.4214321858409,357.65584744167353,168.09824829758657,66.63333333333333,26.028888888888886
76-43-4,660.5,13.733831133588637,104.90715364366817,85.18274291190968,123.43803146081262,112.21639223710238,52.741704351438116,34.35454545454546,16.253636363636364
76-43-5,79.6,9.009568645141373,78.2200267174036,64.7592737503538,93.98354728772082,85.43958844338256,40.1566065683898,37.67,20.921
77-42-1,1318.4,23.507286027803673,148.63267397783977,121.54977592754928,167.7304875320636,152.48226139278506,71.66666285460897,22.357692307692307,10.83769230769231
77-42-3,619.62,8.090895709764318,47.989202013090654,37.644856411755626,49.84150576158486,45.31045978325896,21.295916098131713,20.254545454545454,10.642727272727273
77-42-4,2009.55,20.618482600978705,130.98751197565585,114.95250405937853,158.36095092389698,143.96450083990632,67.66331539475597,22.990000000000002,10.9175
77-42-6,459.83000000000004,18.60162096593254,137.96303658274053,119.86197372529229,161.96773295301026,147.24339359364566,69.20439498901345,29.32,12.882666666666667
78-42-1,117.63,31.09761267133421,313.7665263538253,266.52381606926656,378.7941465896603,344.3583150815093,161.84840808830938,56.857142857142854,21.678571428571427
78-42-3,576.55,35.33289178459931,356.54816292321317,307.3368430268039,433.72545928442537,394.29587207675036,185.31905987607266,39.559090909090905,18.224545454545453
78-42-4,1584.06,41.1308903705885,366.812806436751,293.41685738709384,411.00521857832445,373.64110779847675,175.61132066528404,35.54090909090909,15.475
78-42-6,260.85,12.325783765429879,120.81796162596632,103.8332755954296,146.98493265434345,133.6226660494031,62.802653043219465,42.925,19.294999999999998
8-72-1,131.32,8.66739063017042,73.77156919973254,64.77841337392772,90.99335251265128,82.7212295569557,38.87897789176918,39.666666666666664,16.283333333333335
8-72-3,406.11,28.705070064095576,265.1485854466291,230.66262465030408,324.53691607435815,295.0335600675983,138.66577323177117,42.576190476190476,19.648095238095237
8-72-4,503.36,18.504496484909822,158.67037278873315,136.03797802696226,190.1522474559398,172.8656795053998,81.24686936753791,35.76153846153846,15.668461538461539
8-72-6,155.66,25.35447251343015,239.6431394120207,210.88596268257822,296.53702005061257,269.5791091369205,126.70218129435264,45.638888888888886,19.83555555555556
8-78-1,495.86,29.77712815846141,268.5663910657763,233.39339948378856,330.9270609335979,300.8427826669071,141.39610785344635,40.65238095238095,17.972380952380952
8-78-3,130.01,18.135023401902608,175.75101788180538,145.68633573563332,205.48402969073712,186.80366335521555,87.79772177695129,42.392857142857146,20.68357142857143
8-78-4,370.52,30.450748038983107,268.81578513093945,236.71674838588996,334.59849789886493,304.18045263533173,142.96481273860593,42.023809523809526,17.959047619047617
8-78-6,296.92,31.599526135020202,266.0238088516081,227.07817130425,322.69275533401753,293.3570503036523,137.87781364271657,43.839999999999996,17.407999999999998
85-40-1,735.52,24.722469208688796,199.17344424299867,174.8598367736393,221.70581017973507,201.55073652703186,94.72884616770497,24.938235294117646,15.761470588235294
85-40-3,477.57,28.271613160968368,235.01448100505152,206.81274328444533,267.9762280915909,243.61475281053714,114.49893382095246,28.007692307692306,16.723589743589745
85-40-4,786.38,24.83855386111038,191.30175549872044,168.345544838874,212.7228637572184,193.38442159747123,90.89067815081148,23.355555555555554,14.935555555555558
85-40-6,838.77,26.595655601510177,211.16959446951498,185.82924313317318,231.0071905677421,210.00653687976552,98.70307233348979,22.431428571428572,15.439714285714285
89-39-4,119.61,23.579061146930222,242.00384428387775,199.7590487567373,293.5728281682372,266.884389243852,125.43566294461043,54.544444444444444,22.90222222222222
9-76-1,644.5799999999999,18.737100821795696,206.24551925916163,182.43275083853496,257.9407749334651,234.49161357587732,110.21105838066232,45.18888888888889,19.423333333333332
9-76-3,47.76,18.89250322098929,191.5662665024224,168.49950987416412,240.88355277702306,218.98504797911184,102.92297255018255,68.68333333333334,23.71666666666667
9-76-4,676.42,25.1789256409471,234.36525068742924,209.46959886575047,298.821833277275,271.65621207025,127.67841967301749,47.099999999999994,19.43307692307692
9-76-6,1987.44,29.338835849439484,279.1353039232604,250.4773017071326,349.11158665299473,317.3741696845406,149.16585975173408,29.377777777777776,15.061111111111112
9-79-1,23.88,6.869694266226511,62.570233205064135,57.01601171445912,82.2134970947677,74.73954281342517,35.12758512230983,58.53333333333334,22.669999999999998
9-79-2,846.21,12.058802849383397,77.30506961213273,61.04433380962037,88.85844826933179,80.78040751757435,37.96679153325994,17.728571428571428,11.679285714285713
9-79-3,358.61,23.482932063831836,210.01948764996058,183.2475361079766,256.2111140253552,232.91919456850468,109.47202144719719,31.942307692307693,18.020384615384618
9-79-4,983.03,10.746190853541226,58.57794932252406,52.5086238528182,76.68616048593603,69.71469135085093,32.765904934899936,18.335714285714285,9.963571428571429
9-79-6,809.98,23.945973863340686,192.3169155611201,167.21224410142955,240.38580251100686,218.53254773727895,102.7102974365211,27.968000000000004,16.542
91-39-1,303.78000000000003,25.24179342598487,214.4625815562454,164.66350793696844,238.2695066284087,216.60864238946243,101.80606192304734,36.356521739130436,17.04826086956522
91-39-2,1159.93,30.284864854728152,240.86751355122365,200.43007430606644,280.4913102367576,254.99210021523416,119.84628710116004,25.881818181818183,15.005151515151516
91-39-3,1039.4,17.432276543544457,125.95229593053224,106.36425971511905,150.76534958528296,137.0594087138936,64.41792209552997,26.919047619047618,14.665714285714287
91-39-4,1166.53,25.09639178434916,205.41240264803554,174.18130531384352,235.24422704870085,213.85838822609165,100.51344246626307,26.552,14.5228
91-39-5,209.82,17.31355980981982,144.37714157659937,130.83599833429022,189.37519276429697,172.15926614936086,80.91485509019961,34.861111111111114,18.16
91-39-6,1285.23,19.767950653178378,142.43313329018187,109.84039513882144,158.44650410806642,144.04227646187854,67.69986993708292,22.955555555555552,13.923703703703703
95-38-4,1160.14,20.93156847052175,159.16010469502513,132.5584399141176,178.38537134067226,162.16851940061113,76.21920411828722,20.703703703703702,14.162222222222223
96-39-1,1088.45,30.928881052144135,351.2445510941329,307.5594152763123,441.1272611081497,401.0247828255906,188.48164792802757,44.66875,20.913125
96-39-2,436.39,23.87167679929554,232.10815737551772,198.7251923276372,280.0601057138638,254.6000961035125,119.66204516865088,39.53333333333333,19.863333333333333
96-39-3,617.43,29.77663828206495,309.201042813502,264.71812534450606,372.73418470740603,338.8492588249145,159.2591516477098,40.47727272727273,21.91909090909091
96-39-4,652.56,16.308408190635543,147.05170199379663,124.91460039687772,178.15174191850693,161.95612901682446,76.1193806379075,32.6,15.24076923076923
96-39-5,527.22,17.211034444078727,167.8566184264679,147.4529278388711,208.59152296686932,189.62865724260845,89.12546890402596,39.7,19.290769230769232
96-39-6,374.27000000000004,20.32507723861407,196.71607216405158,173.18675822589552,243.67531805578918,221.52301641435378,104.11581771474627,40.11176470588235,20.040588235294116
97-40-1,447.02,21.68037516125198,204.7520757156461,172.89056259857244,236.22619495466392,214.7510863224217,100.9330105715382,30.089999999999996,18.0995
97-40-2,3175.87,26.999111410060994,170.60837490031574,144.78303371671416,176.0405962095975,160.03690564508864,75.21734565319166,12.73611111111111,10.502777777777778
97-40-3,1122.58,20.856375722703106,153.84654599848034,127.82278373252555,157.2469247788503,142.95174979895484,67.18732240550877,15.5,13.378749999999998
97-40-4,170.02,16.586668633821585,160.56848962179646,135.4143567470574,191.22578802509156,173.84162547735593,81.70556397435729,39.253846153846155,19.646153846153847
97-40-5,566.13,13.92254629013051,113.04355463196133,93.97232689251955,131.7224540976326,119.74768554330237,56.28141220535211,29.95,15.452142857142857
97-40-6,111.44,17.263779758405235,171.02407131065837,150.50118275337937,211.80471489679547,192.5497408152686,90.49837818317623,43.978571428571435,21.55785714285714
98-41-3,370.96000000000004,7.635756083920747,51.98382142221761,45.05110831871711,57.53088549228607,52.300804992987324,24.581378346704042,20.099999999999998,12.029166666666667
98-41-4,612.35,11.974634060844638,71.72445716963541,61.463515982506415,77.80751901046949,70.73410819133589,33.24503084992787,21.125,11.46625
98-41-5,262.83,2.9584798128332688,8.349955977829884,6.209458597573833,9.089287869404645,8.26298897218604,3.883604816927439,17.400000000000002,4.7
